Event	ID	Name			Wwise Object Path	Notes
	57706899	Play_Typewriter			\Default Work Unit\Play_Typewriter	
	137383996	Play_Trick_Card			\Default Work Unit\Battle\Play_Trick_Card	
	238544951	Play_Music_Camp_Arrival			\Default Work Unit\Music\Play_Music_Camp_Arrival	
	311910498	Play_Click			\Default Work Unit\Play_Click	
	386574545	Play_Cell_Door			\Default Work Unit\Play_Cell_Door	
	455065390	Play_Barracks_Background_SFX			\Default Work Unit\Play_Barracks_Background_SFX	
	639442158	Play_Crows			\Default Work Unit\Play_Crows	
	675692170	Play_Andreyev_Good_Luck			\Default Work Unit\Andreyev\Play_Andreyev_Good_Luck	
	776203257	Play_Close_Trick_Collection			\Default Work Unit\Battle\Play_Close_Trick_Collection	
	1007146461	Play_Open_Trick_Collection			\Default Work Unit\Battle\Play_Open_Trick_Collection	
	1020223172	Play_Wind			\Default Work Unit\Play_Wind	
	1064403750	Play_Truck_Arrives			\Default Work Unit\Play_Truck_Arrives	
	1108803945	Play_Caught_Red_Handed			\Default Work Unit\Battle\Play_Caught_Red_Handed	
	1112221790	Play_Screen_Sfx			\Default Work Unit\Play_Screen_Sfx	
	1251766965	Play_Smoke_Break			\Default Work Unit\Battle\Play_Smoke_Break	
	1410640362	Play_Barracks_Ambience			\Default Work Unit\Play_Barracks_Ambience	
	1420083155	Play_Cell_Men			\Default Work Unit\Play_Cell_Men	
	1624799736	Play_Andreyev_Sigh			\Default Work Unit\Andreyev\Play_Andreyev_Sigh	
	1699343283	Play_Music_Menu			\Default Work Unit\Music\Play_Music_Menu	
	1699492407	Play_Andreyev_Satisfied			\Default Work Unit\Andreyev\Play_Andreyev_Satisfied	
	1701334921	Play_Andreyev_Scared			\Default Work Unit\Andreyev\Play_Andreyev_Scared	
	1714538498	Play_Woosh_Narrator			\Default Work Unit\Play_Woosh_Narrator	
	1716731688	Play_Music_Battle_1			\Default Work Unit\Music\Play_Music_Battle_1	
	1716731691	Play_Music_Battle_2			\Default Work Unit\Music\Play_Music_Battle_2	
	1883782041	Play_Andreyev_Question			\Default Work Unit\Andreyev\Play_Andreyev_Question	
	1892391772	Play_Dogs_Bark			\Default Work Unit\Play_Dogs_Bark	
	1971906101	Play_Empty_Pockets			\Default Work Unit\Battle\Play_Empty_Pockets	
	2052887156	Play_Andreyev_Clears_Throat			\Default Work Unit\Andreyev\Play_Andreyev_Clears_Throat	
	2195670481	Play_Battle_Won			\Default Work Unit\Battle\Play_Battle_Won	
	2213067183	Play_Dice			\Default Work Unit\Battle\Play_Dice	
	2237368892	Play_Cell_Door_Open			\Default Work Unit\Play_Cell_Door_Open	
	2304369006	Play_Number_Card			\Default Work Unit\Battle\Play_Number_Card	
	2537547804	Play_Thick_Woolen_Coat			\Default Work Unit\Battle\Play_Thick_Woolen_Coat	
	2541567472	Play_Whisper			\Default Work Unit\Play_Whisper	
	2807572219	Play_Silence			\Default Work Unit\Play_Silence	
	2887317804	Play_Extra_Work			\Default Work Unit\Battle\Play_Extra_Work	
	3014684957	Play_Battle_Lost			\Default Work Unit\Battle\Play_Battle_Lost	
	3050945240	New_Event			\Default Work Unit\Music\New_Event	
	3130258220	Play_Card_Burn			\Default Work Unit\Battle\Play_Card_Burn	
	3205279810	Play_Barracks_Door			\Default Work Unit\Play_Barracks_Door	
	3234553616	Play_Cough			\Default Work Unit\Play_Cough	
	3292663506	Play_Poison			\Default Work Unit\Battle\Play_Poison	
	3318282719	Play_Weakness			\Default Work Unit\Battle\Play_Weakness	
	3413568250	Play_Negative_Event			\Default Work Unit\Play_Negative_Event	
	3421211826	Play_Search			\Default Work Unit\Battle\Play_Search	
	3584600694	Play_Burden			\Default Work Unit\Battle\Play_Burden	
	3643466302	Play_Music_Jail			\Default Work Unit\Music\Play_Music_Jail	
	3698047240	Play_Breath			\Default Work Unit\Play_Breath	
	3768845998	Play_Music_Camp_Hub_Day			\Default Work Unit\Music\Play_Music_Camp_Hub_Day	
	3772331833	Play_Condensed_Milk			\Default Work Unit\Battle\Play_Condensed_Milk	
	3821598057	Play_Click_2			\Default Work Unit\Play_Click_2	
	3822624772	Play_Bribe			\Default Work Unit\Battle\Play_Bribe	
	3877743401	Play_Cell_Guard_Roll_Call			\Default Work Unit\Play_Cell_Guard_Roll_Call	
	3946911806	Play_Punch			\Default Work Unit\Play_Punch	
	4095833387	Play_Andreyev_Snarky			\Default Work Unit\Andreyev\Play_Andreyev_Snarky	
	4244373777	Play_Setup			\Default Work Unit\Battle\Play_Setup	

Game Parameter	ID	Name			Wwise Object Path	Notes
	988953028	SFXVolume			\Default Work Unit\SFXVolume	
	2346531308	MusicVolume			\Default Work Unit\MusicVolume	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	891624205	Cell_SFX_Whisper-002	C:\Users\agork\OneDrive\Documents\GitHub\Kolyma\Kolyma_WwiseProject\.cache\7C\{7CF49A05-4E76-C137-B0E5-C0805366F1E5}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cell_SFX\Cell_Whisper\Cell_SFX_Whisper-002		43719
	897836571	Cell_SFX_Cough-001	C:\Users\agork\OneDrive\Documents\GitHub\Kolyma\Kolyma_WwiseProject\.cache\4C\{4CF4E883-1D84-A78A-E11B-A8546C031BBA}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cell_SFX\Cell_Cough\Cell_SFX_Cough-001		42999
	912648772	Typewriter_Loop_4	C:\Users\agork\OneDrive\Documents\GitHub\Kolyma\Kolyma_WwiseProject\.cache\9F\{9FA864AB-CBF2-7FE1-B494-FF8295C5637D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Text_Box\Typewriter_Loops\Typewriter_Loop_4		12998
	927065734	Click3	C:\Users\agork\OneDrive\Documents\GitHub\Kolyma\Kolyma_WwiseProject\.cache\61\{6122B504-8810-D0C2-67FF-E6EBB707C77C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Text_Box\Click3		8174
	934665564	Crow_02	C:\Users\agork\OneDrive\Documents\GitHub\Kolyma\Kolyma_WwiseProject\.cache\EF\{EF92E522-8DCA-C9AF-D97F-F8B299A23EE6}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Camp_SFX\Crows\Crow_02		45162
	943318692	Andreyev_Satisfied	C:\Users\agork\OneDrive\Documents\GitHub\Kolyma\Kolyma_WwiseProject\.cache\C5\{C5E7D388-4E02-D24F-7EBE-AE55A0D41855}.wem		\Actor-Mixer Hierarchy\Default Work Unit\NPCs\Andreyev\Andreyev_Satisfied		187108
	946766250	Barracks_Door	C:\Users\agork\OneDrive\Documents\GitHub\Kolyma\Kolyma_WwiseProject\.cache\18\{18C6B54E-C607-0AA8-924D-7FB1A2E0B2D8}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Barracks_SFX\Barracks_Door		389500
	1005253697	Dogs_Bark_04	C:\Users\agork\OneDrive\Documents\GitHub\Kolyma\Kolyma_WwiseProject\.cache\99\{993BAE78-1DDC-5CB2-5816-5A6FE6AA636D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Camp_SFX\Dogs\Dogs_Bark_04		32954
	1015370664	Card_Burn	C:\Users\agork\OneDrive\Documents\GitHub\Kolyma\Kolyma_WwiseProject\.cache\CF\{CFBC8D31-B30B-A6A8-1DA5-81F767E7958B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Battle\Card_Burn		21016
	1027008973	TrickCard3	C:\Users\agork\OneDrive\Documents\GitHub\Kolyma\Kolyma_WwiseProject\.cache\18\{18C10147-F2AB-C868-3542-10297B9293C2}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Battle\Trick_Cards_Woosh\TrickCard3		18202
	1043577720	NumberCard3	C:\Users\agork\OneDrive\Documents\GitHub\Kolyma\Kolyma_WwiseProject\.cache\0B\{0B6CC505-2EE2-B6C2-3472-03CE4708F4FA}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Battle\Number_Cards\NumberCard3		22906
	1051682366	TrickCard2	C:\Users\agork\OneDrive\Documents\GitHub\Kolyma\Kolyma_WwiseProject\.cache\9C\{9CBF5E6F-9567-7563-8CDB-933ECC49A19F}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Battle\Trick_Cards_Woosh\TrickCard2		18904
	1069812879	Narrator	C:\Users\agork\OneDrive\Documents\GitHub\Kolyma\Kolyma_WwiseProject\.cache\9A\{9A99011E-9CAD-EEC1-C6D9-3472F0D857F8}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Text_Box\Narrator		50771

